Time,Aalborg,Altaria,Athens,BITP,BITP_ARC,Bandung,Bari,Bari-Torrent,Birmingham,Bologna,Bratislava,CBPF,CCIN2P3,CCIN2P3-CREAM,CCIN2P31,CCIN2P32,CERN,CERN-AURORA,CERN-CORONA,CERN-CREAM,CERN-CVMFS,CERN-HW6,CERN-L,CERN-LSF,CERN-MIRAGE,CERN-SHA2,CERN-SIRIUS,CERN-TEST,CERN-TRITON,CERN-VM6,CERN-W5,CERN-ZENITH,CERN_HLT,CERN_HLTDEV,CERN_PLANCTON,CNAF,CNAF-CREAM,CNAF-DUE,CNAF_glexec,COMSATS,CSC,Cagliari,Catania,Catania-VF,Cibinong,Clermont,Cloud,CondorCloud,CondorSite,CyberSar,CyberSar-CREAM,Cyfronet,DCSC_KU,Dortmund,FZK,FZK-KIT,FZK_ARC,FZK_CREAM,FZK_glexec,GRIF_IPNO,GRIF_IRFU,GRIF_IRFU-CVMFS,GRIF_IRFU_ARC,GRIF_IRFU_SHARED,GSI,GSI-CREAM,GSI-SCLAB,GSI-SE2,GSI-SGE,GSI_2,Grenoble,HHLR_GU,HIP,Hiroshima,ICYB,ICYB_ARC,IHEP,IHEP-CREAM,IPNL,ISMA,ISS,ISS_LCG,ITEP,ITEP-CREAM,JINR,JINR-CREAM,KFKI,KISTI-CREAM,KISTI_GSDC,KISTI_GSDC-T1,KNU,KPI,Kolkata,Kolkata-CREAM,Kosice,LBL,LLNL,LUNARC,Legnaro,Legnaro-CREAM,MEPHI,Madrid,NECTEC,NERSC,NIHAM,NIKHEF,NIPNE,NSC,ORNL,ORNL_Titan,OSC,Oxford,PAKGRID,PDC,PLANCTON,PNPI,Poznan,Prague,Prague-CREAM,RAL,RAL-WMS,RAL_ARC,RRC-KI,RRC_KI_T1,SARA,SGE,SINP,SNIC,SPbSU,SPbSU-CC,SPbSU-CREAM,SUT,SaoPaulo,Strasbourg_IRES,Subatech,Subatech_CCIPL,TACC,Talca,Torino,Torino-CREAM,Torino-Torrent,TriGrid,TriGrid_Catania,Trieste,Troitsk,Troitsk-CREAM,Trujillo,Tsukuba,UF,UNAM,UNAM_T1,UPB,UiB,Vienna,WONDERLAND,WUT,Wuhan,Yerevan,ZA_CHPC,_TOTALS_,pcalice92.cern.ch
1353247629,,,684416.9017803696,808103.1163827196,,,7994699.901698726,,1951280.6704928868,385145.623201468,2239032.12887875,,2.5133391485132013E7,,,,,,,5.513979151010843E7,,,6.2823461213442996E7,,,,,,,,,,,,,4.439631327043141E7,,,,3.969950659758567E7,1670284.824681696,2039291.622910313,5439789.653932946,,,6668115.007695544,,,,,,2.081016098813187E7,,,6.019360276502535E7,,,,,1.0534187794255115E7,1.9414042126636866E7,,,,,,,,5025192.599394317,,3333053.862681115,5328367.228387924,,5736430.291562154,,,4026774.5812336253,,6126958.266152151,261612.50765462618,7955326.376571109,,2376179.513730133,,1.4676980845976435E7,,2637545.6876345705,2426775.9483962664,7631085.10983426,,,,,4495375.936196265,4889210.132716483,1.4522098467035111E7,1.3723592408683542E7,7227783.724636108,7925987.248430296,,284672.5859468819,3396302.8139821105,,1921.7985894341011,3.658201998283916E7,1.035385136220134E7,76345.00089644629,,,,2512521.408357972,497864.94557334733,882020.673193144,,,3558958.731224736,7518037.826834509,2485881.434661399,,1.94506206701788E7,,,8133165.116536108,,6552402.084546233,,,146241.88835105032,1242433.7809720358,,,,,9119019.48262584,7885212.338048672,,,,7376362.610690968,,,,240499.52924643867,142946.34215983283,2102245.912670565,,1566237.3265956421,,,,,,4951708.588980898,,,0.0,,179534.7057528279,550354.019243499,2.566370472453917E9,
1355426772,,,691605.8374525453,846832.2857514666,,,8515899.781442584,,1992979.0807672027,397729.3778491553,2470168.6314255623,,2.5857672924715314E7,,,,,,,6.06776386430176E7,,,6.807968306370999E7,,,,,,,,,,,,,4.717335878964605E7,,,,,1878285.1536537928,2077600.2557599845,5753406.419914577,,,6891533.367663573,,,,,,2.136564852714332E7,,,6.284937461465721E7,,,,,1.1071574872276202E7,1.982408343714556E7,,,,,,,,5415485.808162677,,3389149.1684089447,5918966.452315059,,6691943.828033612,,,4342926.444716887,,6576024.228555069,353236.082584418,8219252.733116864,,2457320.749371591,,1.5275959431978257E7,,2768408.2767229746,2509372.2819126546,9508085.213791449,,,,,4849526.604863943,5147726.014897123,1.5337592131114708E7,1.4590210328120567E7,7340179.79568744,8501089.729474856,,290908.3274216939,3456109.8755735373,,2426.9818852790654,3.748792263238606E7,1.035385136220134E7,86195.01234191873,,,,2556679.695007483,524903.5011140624,882020.7273974896,,,3617731.092692592,7837994.772475325,3564871.0539289536,,2.030539769303829E7,,,8600820.59315019,,6869675.49031722,,,185438.5643342676,1287918.914325811,,,,1002568.7960678848,9699371.65733793,8007399.299173185,,,0.01301281665474291,7593134.473613648,,,,301792.8449107044,155890.8040162502,2119853.258314973,,1596380.9515563133,,,438.01842030101767,,,5030087.82625255,,,,,180410.0050924861,739515.1428953329,2.600203197091433E9,
1357605915,,,706576.1708254153,874871.8647966229,,,8745007.089687843,,2036702.8635988974,407866.44353308226,2674433.2691103783,,2.657514052144431E7,,,,,,,6.588790727812947E7,,,7.303535843738434E7,,,,,,,,,,,,,5.012836171094666E7,,,,,2072943.5221628377,2097610.927351212,6061912.792975069,,,7132199.770243882,,,,,,2.201704751795898E7,,,6.5588599874380656E7,,,,,1.1681356944479313E7,2.04061707619892E7,,,,,,,,5489326.8272835445,,3446740.926756628,6275657.611809078,,7666635.142250575,,,4790589.129382266,,7064924.606393375,418978.6069641821,8482984.508498803,,2511980.811072116,,1.5880246818088703E7,,2932087.573252202,2605540.8210813575,1.1465859363058075E7,,,,,5314642.88168578,5395322.884457536,1.6025521663726099E7,1.5670490757438185E7,7496461.791517666,9072969.392834585,,290931.9662563771,3516109.5926468535,,19250.03824065372,3.8222923564274386E7,1.035385221798941E7,96302.75796185921,,,,2623319.334031243,564421.9993190917,882020.740974483,,,3680562.5103762457,7980016.076303046,4538575.712628462,,2.1147394920657616E7,,,8941424.960502896,,7149539.759361005,,,253925.36064321836,1346571.0219506887,,,,1005169.3812422616,1.0200771350844214E7,8134374.7441446185,,,,7734808.133147887,,,,360044.0067838896,168120.93958218873,2137723.730065075,,1633854.060964285,,,5902.416408098473,,,5121659.884839765,,,,,180410.86358602342,962340.9805669416,2.6327701916335487E9,
1359785057,,,738665.7447028669,902748.0318895155,,,8915896.006600631,,2086434.4066030397,415513.0476933168,2843336.6140505997,,2.733862754861545E7,,,,,,,7.037532107129334E7,,,7.762623850693884E7,,,,,,,,,,,,,5.292471790440382E7,,,,,2281108.7461097785,2126377.545832479,6297532.562921422,,,7413453.8688841965,,,,,,2.2645522763340946E7,,,6.822474454754978E7,,,,,1.2205002374674797E7,2.107815834237822E7,,,,,,,,5521562.862867041,,3494655.454052641,6459870.235594898,,8398981.065477937,,,5303077.832967486,,7640913.152921278,458051.85208767897,8736818.9518647,,2552257.522190463,,1.6454471942438297E7,,3128956.144642976,2693271.6930568735,1.3248924676348604E7,,,,,5619729.74020578,5557573.660657267,1.678947716378883E7,1.6603225259024404E7,7668963.904131906,9673113.984793797,,301405.99914600037,3572838.1739109163,,35592.457411339434,3.878523954760553E7,1.0353864143995563E7,107637.343032626,,,,2677717.265306681,618499.2892345405,882020.7681284698,,,3745125.06363933,8225785.130862876,5489552.403361564,,2.2022293297288474E7,,,9181142.194460971,,7476515.106266119,,,319143.59678218974,1430612.1405170928,,,,1037445.9166799394,1.0621684298965592E7,8243896.477396249,,,,7987968.566637884,,,,415653.2883312314,179974.65561968036,2160615.575205458,,1672589.2544844423,,,19038.959812330682,,,5186776.835160816,,,,,180411.43082896926,1298557.4282885564,2.663290141837559E9,
1361964200,,,755784.9892624753,930946.7336159104,,,9201388.19341917,,2124977.6345116445,425012.2110499831,3019452.022310214,,2.8079257870942134E7,,,,,,,7.471213975596775E7,,,8.226225554471257E7,,,,,,,,,,,,,5.5801197871085696E7,,,,3.969950659758567E7,2541265.0269637313,2158647.6428293125,6482304.59210231,,,7694175.248867701,,,,,,2.313578259846017E7,,,7.176755725700025E7,,,,,1.2664691308592997E7,2.1726611876820542E7,,,,,,,,5549505.377523162,,3540202.3374284995,6658254.166219773,,9053338.380565992,,,5866968.09331767,,8062055.716681583,486181.19239599793,8999131.397531653,,2600728.3372063288,,1.702715841869548E7,,3347218.4610398095,2775376.0606709556,1.5159386977730485E7,,,,,5778712.86517774,5659912.8280633325,1.769102882330609E7,1.7584571284577116E7,7802872.238219294,1.0436339421614882E7,,325197.88621388195,3623767.141845717,,35603.57839395921,3.933428075991996E7,1.035387521421365E7,127107.12776433236,,,,2729357.6754556433,667870.5708679049,,,,3812608.219323377,8544325.699510261,6427200.064883408,,2.319901444983814E7,,,9439123.499923177,,7925444.473347754,,,373853.22692805354,1522305.3536354345,,,,1098688.563804567,1.1249761718874779E7,8346260.856288694,,,,8308972.320834455,,,,471838.7813288702,194592.24073100786,2187431.5634600227,,1702898.606692857,,,26711.10522876544,,,5230371.767036562,,,,,180414.92463543985,1676841.44323609,2.6957814673819003E9,
1364143343,,,755784.9933175022,963406.578631053,,,9730809.865884954,,2140738.6224589846,439329.833379381,3205751.886400708,,2.872336891858548E7,,,,,,,7.93542578367669E7,,,8.684445162371312E7,,,,,,,,,,,,,5.879516093126129E7,,,,3.9719530733786225E7,2845445.654261757,2192798.3431168147,6627995.482320042,,,7960609.2565271,,,,,,2.3579308871477444E7,3682853.013446677,,7.535530331632146E7,,,,,1.3082552045099908E7,2.2370251893877286E7,,,,,,,,5561092.183943598,,3604680.3616469875,6881619.751515266,,9498776.818873487,,,6657447.922480292,,8428575.884799168,514910.4855545048,9239614.830308383,,2646477.7231620983,,1.7528457064820334E7,,3535415.131485561,2846218.4560020356,1.7106732447938107E7,,,,,5918207.11829155,5789047.587905666,1.8499963160536375E7,1.871484811937061E7,7939300.44772376,1.1310361040565241E7,,354840.60706741957,3676400.724454893,,35652.1696971411,3.988165554905007E7,1.035387521421365E7,194716.4759357992,,,,2811308.873972972,717671.7018923627,,,,3873713.7391436077,8842224.59353595,7356549.133115802,,2.5132826458599467E7,,,9656523.505257154,,8425638.50180154,,,450375.8631651201,1593365.9898674453,,,,1143619.9218248138,1.1761242705421085E7,8469904.056712264,,,,8554040.125507267,,,,528601.5099307498,215482.98951979636,2211743.5062377728,,1720443.8298416382,,,26711.10522876544,,,5272798.4195024725,,,,,181384.8412335776,1970497.9579679521,2.729012235949798E9,
1366322486,,,755784.9933175022,998166.4379566483,,,1.0185721613586878E7,,2232205.651683813,448708.9789489224,3431990.9488354316,,2.9819850935681757E7,,,,,,,8.44018442847E7,,,9.215885308245178E7,,,,,,,,,,,,,6.273145063236584E7,,,,3.9778969883680575E7,3205611.5926793385,2252311.3824196127,6852557.893582258,,,8257049.768685768,,,,,,2.398688669815722E7,3869338.5364657803,,8.08787929245219E7,,,,,1.350882866891057E7,2.3074904997979317E7,,,,,,,,5562114.654858141,,3690093.3589358716,7104374.1068920065,,1.0007523968038322E7,,,7669883.487803819,,8825296.824123083,538691.4433499312,9426071.42465767,,2683684.998933216,,1.781188828850851E7,,3711630.8716130527,2899767.9491370586,1.8432714692381047E7,,,,,6049244.153167276,5952643.129810413,1.9537198478641544E7,1.9925710003445048E7,8112846.702150481,1.2283594443671951E7,,373675.0313536086,3729395.786368783,,35700.761000322986,4.068952971364359E7,,410923.70228038577,,,,2895047.8946043565,828836.053965009,,,,3929558.7862258614,9243485.874671653,8240863.01096736,,2.7254562423027303E7,,,9954495.19462144,,8935976.729215493,,,525911.6534509572,1655045.4799713462,,,1313.7813958261004,1185777.9349598438,1.204757937905029E7,8597841.747546922,,,0.01301281665474291,8812618.983826978,,,,577854.3064865468,243082.24504257386,2231293.8708089865,,1767891.609283351,,,26711.10522876544,,,5323726.424498478,,,,,183229.1840498807,2217943.34115,2.7679900408022175E9,
1368501628,,,755784.9933175022,1029004.7232167469,,,1.0450773952274876E7,,2527444.466274918,456476.59133811854,3682203.7682060744,,3.1532663556876697E7,,,,,,,9.018540852997482E7,,,9.791108554657461E7,,,,,,,,,,,,,6.645585752303503E7,,,,3.986577803939209E7,3562254.9780606795,2354755.153725488,7086060.552640799,,,8662087.424579784,,,,,,2.4391937598991126E7,4340991.489533578,,8.753239310723744E7,,,,,1.3979615455296226E7,2.3728189476815943E7,,,,,,,,,54736.537543731814,3783878.481735563,7289373.270033981,,1.0774136052999008E7,,,8590025.184290204,,9114259.701673694,553291.3636964725,9516108.114572145,,2715208.379033117,,1.801128479265135E7,,3917988.2197234537,2942315.6267128815,1.9528006802344035E7,,,,,6178078.547281428,6150674.023732471,2.0930143527010545E7,2.059632940354657E7,8289848.584951271,1.3288326463122278E7,,377435.40164926636,3773039.0956887915,,35700.761000322986,4.177108631185599E7,,740373.979814989,,,,2955095.4211662766,1045384.7659817934,,,,3962429.7265236764,9828849.781573128,9004098.080037031,,2.841970091933482E7,,,1.0356731921863634E7,,9369856.839661174,,,584629.756371851,1707945.0286118211,,,10527.938764115595,1232368.75810778,1.2482171015434109E7,8721618.69929188,,,0.013564555204813944,9127999.796842309,,,,626868.0178569473,272168.0373151614,2243671.364888498,,1826642.7885185403,,,26711.10522876544,,,5429716.493805344,,,,,184392.6050982554,2368431.6760404604,2.809358089878206E9,
1370680771,,,779374.958829942,1056360.419077842,,,1.0645117578289816E7,,2968406.6172562926,467048.5149442524,3961012.160658061,,3.3151671771299314E7,,,,,,,9.535226208542825E7,,,1.0314433545294137E8,,,,,,,,,,,,,6.895295106157699E7,,,,3.998258966351226E7,3942763.498734008,2460501.623504061,7354470.721897298,,,9188672.837750306,,,,,,2.484645195552537E7,4888954.0363117745,,9.227656282568254E7,,,,,1.4479701942137487E7,2.4437533962882143E7,,,,,,,,,276332.08458027185,3880011.7192263226,7432012.39254093,,1.1555202900203954E7,,,8990405.93186466,,9389253.567735631,600627.4336075888,9530138.260371123,,2740679.843810494,,1.8138890293106515E7,,4112759.7094196053,2986726.562965708,2.1071832770393074E7,,,,,6346946.678427838,6355008.2819962995,2.250995260001698E7,2.0848125823727544E7,8460338.718925666,1.4304071326696223E7,,392006.6765800037,3816744.1699679336,,,4.869083046560502E7,,1092078.5458483612,,,,3010524.849329231,1265533.2165875218,,,,3992498.407688237,1.0356324485967245E7,1.0051099157496499E7,,2.8962131072799712E7,,,1.0842802124026658E7,,9756907.114054466,,,659853.2414011783,1752125.0461564427,,,59200.03994547107,1310932.5843664757,1.304083536988345E7,8846173.012679983,,,0.014668032304956016,9433058.781145068,,,,683775.5617984643,294455.7660492027,2253389.0975662996,,1879159.8243154003,,,26711.10522876544,,,5589557.454294436,,,,,185075.96914106322,2380252.2768849684,2.852024852886208E9,
1372859914,,,822401.5925115518,1087149.5325231738,,,1.0880998315716214E7,,3515595.3832150213,476692.0258712532,4279164.920772331,,3.5047838692812234E7,,,,,,,1.005865071625995E8,,,1.0864167806629528E8,,,,,,,,,,,,,7.220575901181488E7,,,,4.01098807260994E7,4329841.059079569,2555988.6702404507,7771827.658080756,,,9748894.27044488,,,,,,2.52836228873766E7,5286961.167665061,,9.636623421059869E7,,,,,1.5068747123761373E7,2.5163478055827204E7,,,,,,,,,682413.4995990667,4036212.912235226,7529658.812353501,,1.250221844079271E7,,,9325949.401708324,,9679930.91164548,665690.3632030351,9574963.896077808,,2778575.0175420595,,1.830003710592312E7,,4309621.1295164265,3053099.7117731203,2.3092380497421905E7,,,,,6456164.3064601235,6578945.766368231,2.4055727386421677E7,2.1712676199605532E7,8615000.352966713,1.5534031232842047E7,,414874.61647973425,3863813.8343501603,,,5.586510754703864E7,1.035387521421365E7,1409456.8097028425,,,,3088047.5884244093,1478218.07127856,,,,4040840.768984467,1.071803189147664E7,1.1525524839458037E7,,2.9621582630531587E7,,,1.1268838341230951E7,,1.0121598508739177E7,,,771541.1401074268,1772117.8572010174,,,125158.20591320015,1382572.288691918,1.3664133666164096E7,8965632.26444428,,,,9759456.997710418,,,,739530.6202678494,321062.03127223067,2271660.419531267,,1989650.2815273835,,,26711.10522876544,,,5756058.438903379,,,,,185658.2626546199,2427701.2849175916,2.89898894931012E9,
1375039056,,,884236.4421883821,1126826.945801253,,,1.1267539208056886E7,,4138324.2366650514,490186.7983107106,4550721.128403761,,3.740224168387561E7,,,,,,,1.0619093834778005E8,,,1.1361148021879618E8,,,,,,,,,,,,,7.602062776605438E7,,,,4.022641907831959E7,4627669.5535255335,2687342.345624369,8173989.832025546,,,1.0310044575862044E7,,,,,,2.5662766617942963E7,5647865.772178795,,1.0143385560257396E8,,,,,1.5688127952762162E7,2.587257617822713E7,,,,,,,,,1052182.1216867743,4347972.355701272,7601362.6863586195,,1.344320434202905E7,,,1.005858673333212E7,,1.0010103307226319E7,712545.5852618954,9648169.206909485,,2827819.5415681396,,1.871552109585981E7,,4512944.327006049,3132195.453766487,2.5484135049142517E7,,,,,6638038.0642908355,6819997.154453307,2.5653499691324566E7,2.287171725315337E7,8774085.30381857,1.679314014331207E7,,442595.9435808189,3916828.932647764,,,5.715770048861863E7,1.0353888272117902E7,1669192.112840715,,,,3168897.586043091,1723998.3378325535,,,,4094198.331952791,1.1058639751530858E7,5.463717138963669E7,,3.0404199654572867E7,,,1.1690964117272133E7,,1.0421343281816712E7,,,945241.7641502492,1808367.7257938355,,,191897.62300072282,1408118.8961890559,1.4475177382551027E7,9072275.250874557,,,,9993668.20935554,,,,794252.2326036262,348136.1324037349,2291121.355824327,,2151762.458046508,,,26711.10522876544,,,5843027.277084328,,,,,186028.06549776846,2692487.443962847,2.985334122735965E9,
1377218199,,,966447.1062610652,1174512.673909904,,,1.18059248688941E7,,4664217.615291931,507168.95412690414,4774091.678095356,,3.935420943056681E7,,,,,,,1.1073878052246308E8,,,1.1757677016602361E8,,,,,,,,,,,,,7.936929070551826E7,,,,4.036676047120167E7,4849810.432917959,2823106.1503297137,8540018.444059607,,,1.0980859020294126E7,,,,,,2.5917310487814605E7,6088659.631314199,,1.0744239876721245E8,,,,,1.6284540299053527E7,2.684635881266484E7,,,,,,,,,1380587.2316628194,4665821.862487937,7694606.684523411,,1.4343935903711539E7,,,1.08797150004407E7,,1.039713235729688E7,767857.3613483129,9785337.806376679,,2859811.5400330448,,1.918717914243865E7,,4678086.30763231,3207229.9696978345,2.7687641294906247E7,,2.575843578048562E9,,,6970125.285135708,7042460.434239401,2.742117355605603E7,2.3931412239908196E7,8951854.888985034,1.7714220891458362E7,,464050.9489165255,3974632.572286265,,35700.761000322986,5.832395622141585E7,1.035390133002215E7,1902444.572406307,,,,3224180.6894727224,2040399.242257872,,,,4133957.979125175,1.142023163292496E7,9.770316538630061E7,,3.1048734608426407E7,,,1.2202606127418578E7,,1.0792233500189241E7,,,1131292.7890482298,1908437.936530786,,,278889.9768878292,1459397.8712486709,1.5115046570236024E7,9176613.126875982,,,,1.011517283831521E7,,,,846932.3128142956,375490.1538497475,2306397.090486687,,2294324.0023898864,,,26711.10522876544,,,6029776.696713844,,,,,,3026754.1455045394,3.068484970478378E9,
1379397342,,,1006297.4676862792,1224868.3028568476,,,1.2479048564660579E7,,5177447.744914556,523718.7361259751,4988980.519193872,,4.0996345561516955E7,,,,,,,1.1473428241698426E8,,,1.2143820352486555E8,,,,,,,,,,,,,8.241825910928957E7,,,,4.052222234351471E7,4967699.852316987,2932339.066176573,8879761.317487689,,,1.1612097897717342E7,,,,,,2.6136512108391106E7,6521229.882002799,,1.1230819931324878E8,,,,,1.6835580195919E7,2.8166857400233272E7,,,,,,,,,1681471.3145765697,4891817.9604833955,7797595.363510771,,1.5286945261730758E7,,,1.1505269817159874E7,,1.0801305590016242E7,858869.8470501776,9989171.687976865,,2866653.2887837924,,1.9566751428615697E7,,4796213.1478178445,3244286.779705662,2.9140590146630183E7,,2.5758469731695127E9,,,7316511.411074421,7235218.157238696,2.895851581995421E7,2.5050720667489234E7,9074811.771035431,1.8373682414944742E7,,467308.4659702054,4018713.034434281,,36243.61798109299,5.962925769731905E7,1.0353944416102652E7,2170008.3946867203,,,,3256018.834908906,2295825.0868356857,,,,4143968.5086615803,1.1746772635583203E7,9.868300512553993E7,,3.1701381920910295E7,,243214.60206526128,1.2707033411743151E7,,1.123513038184061E7,,,1281299.2864528892,2024543.5313701918,,,388098.6911849285,1566270.3482848401,1.5521425894533645E7,9277238.30953607,,,,1.0257466629474536E7,,,,892133.3894781867,406824.39711462293,2314252.733116128,,2419546.377774328,,,26769.602152003004,,,6208847.893990295,,,,,186028.06549776846,3294643.7450730866,3.1047353865240664E9,
1381576485,,,1006335.3465464703,1273964.2029799083,,,1.3083550829460027E7,,5808449.8730107285,541609.8392061724,5244803.304500751,,4.253221232629047E7,,,,,,,1.1879436949782017E8,,,1.2513848347861034E8,,,,,,,,,,,,,8.526819685835542E7,,,,4.0650418175602265E7,4989065.282097041,3039723.3883393495,9258770.691613594,,,1.2089118691932399E7,,,,,,2.639213965411903E7,6827981.97107971,,1.17060051000849E8,,,,,1.73638881451359E7,2.9400150517119553E7,,,,,,,,,1872867.2853531989,5108217.076222166,7912482.632484744,,1.6092442088878138E7,,,1.2204463351183845E7,,1.1199266577883303E7,947565.4760778402,1.017503949448344E7,,2867894.923456644,,1.9951379776329264E7,,4903002.934989868,3258850.3021733537,3.0687401724186353E7,,2.575865387098857E9,,,7527073.362818028,7436308.111535067,3.022645735697563E7,2.6170369150190014E7,9142910.595975777,1.911503412373616E7,,467308.4659702054,4061941.220043907,,37056.71765084133,6.074231602687465E7,1.035398750218315E7,2409731.5268469574,,,,3312738.4494676823,2414694.131793664,,,,4143968.5086615803,1.2005146598624656E7,9.945093671381198E7,,3.2399059536363665E7,,562683.5225189108,1.305522745463237E7,,1.168310207257311E7,,,1443655.7558378347,2102971.4104131013,,,492970.97706126765,1713930.7928247242,1.6052649830693701E7,9385379.196682153,,1426.2733405642168,,1.0486381408139016E7,,,,942383.2807943886,433677.52249436907,2315782.994922819,,2542300.1494947625,,,26886.595998478144,,,6324183.368562468,,,,,187497.8020616024,3604602.409403248,3.1405675918936853E9,
1383755627,,,1006335.3465464703,1320354.5424849743,,,1.3545272215747006E7,,6435188.709375107,560662.795097523,5557821.615207547,,4.435236879277991E7,,,,,,,1.2282302553845458E8,1285003.2046994604,,1.2868343869417635E8,,,,,,,,,,,,,8.875784493939169E7,,,,4.0712952954192236E7,,3159681.3829840026,9711001.550392352,,,1.2629231264167542E7,,,,,,2.665429665843198E7,7100472.961981866,,1.224145329169647E8,,,,,1.7879820758265797E7,3.066345323428422E7,,,,,,,,,2173570.168405869,5234241.869184034,8053765.122679244,,1.6827995347112E7,,,1.3044543061272226E7,,1.1583246615026843E7,1000800.8975930848,1.0354908196338048E7,,2869979.1132238503,,2.03932464639041E7,,5028908.951806061,3301731.398295372,3.2818594726412717E7,,2.575892867119012E9,,,7601889.341589753,7657960.865981925,3.1715130282600116E7,2.7143820124432262E7,9228750.214731092,2.0040843098152377E7,,,4115266.9992722515,,37597.20302879801,6.188685318554189E7,1.035398750218315E7,2676495.738618589,,,,3396645.2084088107,2752709.268627039,,,,4143968.5086615803,1.2277581662496058E7,1.005256616134725E8,,3.3137970705791317E7,,,1.3208196520656893E7,,1.2034781192721603E7,,,1612068.478108243,2129114.036760738,,,605868.1341031523,1921980.8579530274,1.6862303478842888E7,9497610.099810222,,2394.9639870365572,,1.0741570653144514E7,,,,1002114.9286974173,455382.677012385,2317691.591004461,,2640122.0144580463,,,,,,6784061.087071211,,,,,192698.07538135035,3921186.4749615025,3.1828524225493474E9,
1385934770,,,,1363011.2338558512,,,1.3863339754785977E7,406762.6742137144,6974264.513328019,573178.7021357719,5766209.186992561,,4.574373995351605E7,,,,,,,1.2636440210824627E8,2697443.598334835,,1.3131806702412073E8,,,243486.79261254662,,,,,,,,,,9.146957378110063E7,,,,4.072550895379141E7,,3240657.1029825397,1.0056164988760592E7,,,1.3127857109933129E7,,,,,,2.6903626235236656E7,7432416.720075126,,1.2609116314582245E8,,,,,1.8339627200173225E7,3.258918536396206E7,4330.656762311501,,193785.93651837355,,,,,,2532222.3588702357,5262161.23225734,8150581.5502233105,,1.752516611506729E7,,,1.3737591060704207E7,,1.1851804640010199E7,1051710.7752560247,1.047291760854782E7,,2872112.908252409,,2.076642098854207E7,,5121319.537239012,3347127.769829277,3.390916203832675E7,,2.575907018000608E9,,,7701296.090273768,7766910.465646673,3.2864316970787786E7,2.797585687256159E7,9360234.262456099,2.0690593297039405E7,,,4149805.118585413,,,6.277986734636502E7,,2924618.724939316,,,,3439879.8852297883,3110522.9683830542,882020.7681284698,,,4143968.5086615803,1.253800509414272E7,1.0122841360678817E8,,3.363771980250698E7,,,,,1.2212147829609804E7,,,1790197.254643441,2152120.488515488,,,694300.8181816067,2151364.5085776765,1.7467427869906247E7,9575843.344234457,,2847.4294775720177,,1.0943585874682888E7,,149005.843173595,,1041799.2215674071,468439.86167992314,2319655.4996918472,,2696708.9560289755,,,,,,7328893.987358839,,,,,198535.5032849692,4134889.4863945926,3.2130998548590255E9,
1388113913,,,,1390146.982139201,,,1.4403204902755389E7,,7330604.668651844,577054.1079250243,5951348.9927982185,,4.674099938098115E7,,,,,,,1.2909989425551246E8,3827207.6824139897,,1.3270682019942859E8,,,487398.463781407,,,,,,,,,,9.32673558883239E7,,,,4.075324374090714E7,4989065.282097041,3304893.2268274548,1.0291574658475602E7,,,1.3491580707030049E7,,,,,,2.705278981594809E7,7651630.60792168,,1.2932114971097136E8,,,,,1.876543583308961E7,3.417456172522364E7,,,,,,,,,2902721.201900005,5284875.255822463,8240595.036120652,,1.7965338560493153E7,,,1.4147924085596273E7,,1.213186186128375E7,1103271.246628933,1.0546282767313747E7,,2880677.1882770862,,2.107792865178742E7,,5210321.117138999,3391666.2018915555,3.395466953674931E7,,2.5759092200189915E9,,,7768013.530644995,7782350.65125356,3.3635981970057905E7,2.8550002381053332E7,9526141.673651394,2.1250459314397804E7,,,4160549.4414899126,,,6.354224192382473E7,,3125699.526612688,,,,3460412.3304469404,3241219.455189615,886536.1358880968,,,4170510.895768005,1.268507916544824E7,1.0189000798150359E8,,3.396326084600167E7,,,1.3208196520656893E7,,1.239345742089951E7,,,1975072.954116883,2238570.8979213065,,,741557.7542157664,2313791.017821871,1.7917328467147894E7,9639410.65151318,,3243.5730587458524,,1.1092175617916405E7,,,,1069648.1177801103,481425.91991372505,2321245.439363416,,2731078.9087298433,,,,,,7830319.982119828,,,,,202987.02083137058,4293060.882982331,3.235693031970435E9,
