Time,ALICE::BITP::SE,ALICE::Bari::SE,ALICE::Birmingham::SE,ALICE::Bratislava::SE,ALICE::CCIN2P3::SE,ALICE::CCIN2P3::TAPE,ALICE::CERN::CASTOR2,ALICE::CERN::DPM,ALICE::CERN::EOS,ALICE::CERN::OCDB,ALICE::CERN::T0ALICE,ALICE::CNAF::SE,ALICE::CNAF::TAPE,ALICE::Catania::SE,ALICE::Clermont::SE,ALICE::CyberSar_Cagliari::SE,ALICE::Cyfronet::XRD,ALICE::FZK::SE,ALICE::FZK::TAPE,ALICE::GRIF_IPNO::SE,ALICE::GRIF_IRFU::DPM,ALICE::GSI::SE2,ALICE::Grenoble::SE,ALICE::Hiroshima::EOS,ALICE::Hiroshima::SE,ALICE::IHEP::SE,ALICE::IPNL::SE,ALICE::ISMA::SE,ALICE::ISS::FILE,ALICE::ITEP::SE,ALICE::JINR::EOS,ALICE::JINR::SE,ALICE::KFKI::SE,ALICE::KISTI_GSDC::SE2,ALICE::KISTI_GSDC::TAPE,ALICE::Kolkata::EOS,ALICE::Kolkata::SE,ALICE::Kosice::SE,ALICE::LBL::EOS,ALICE::Legnaro::SE,ALICE::MEPHI::EOS,ALICE::NDGF::DCACHE,ALICE::NDGF::DCACHE_TAPE,ALICE::NIHAM::FILE,ALICE::ORNL::EOS,ALICE::PNPI::SE,ALICE::Poznan::SE,ALICE::Prague::SE,ALICE::RAL::SE,ALICE::RAL::TAPE,ALICE::RRC-KI::SE,ALICE::RRC_KI_T1::DCACHE_TAPE,ALICE::RRC_KI_T1::EOS,ALICE::SARA::DCACHE,ALICE::SARA::DCACHE_TAPE,ALICE::SNIC::DCACHE,ALICE::SPbSU::EOS,ALICE::SPbSU::SE,ALICE::SUT::SE,ALICE::SaoPaulo::SE,ALICE::Strasbourg_IRES::SE,ALICE::Subatech::EOS,ALICE::Torino::SE,ALICE::Trieste::SE,ALICE::Troitsk::SE,ALICE::Trujillo::SE,ALICE::Tsukuba::SE,ALICE::UNAM_T1::EOS,ALICE::ZA_CHPC::EOS,ALICE::ZA_CHPC::SE
1433876076,15091.062880853362,75400.43434889539,167649.35046969523,166229.88472194324,,1019096.986638967,,,5494399.0398731185,47264.14040050072,,,,852560.5646572323,247899.72447368642,11211.804136550023,22755.57125877469,1745495.2924608951,2834340.0958728464,359895.198015749,247859.36224618478,292763.7756829511,171323.689265329,,127039.52870466028,,,15969.285273782218,,,,,,585628.2545114795,725183.0061372088,,61729.068564265006,206446.13816758222,,579144.7043173949,43.265705091629506,,287952.7174769152,,0.3313138543278879,30415.871984788922,102415.93375753117,1211681.1316478697,169734.7811180958,355467.9522207957,,35837.13635052609,39908.45123120757,,,305389.9442764635,194.65436654543458,23020.577509380117,51454.93287945281,34977.38562961311,108216.25443660057,187044.93023644458,459509.309980378,26304.15416517994,73825.8037627647,19474.821677009197,,124151.20615701168,,
1436055219,15069.854430735046,75314.56935479314,167479.94774358283,166231.04210415232,,1044763.5920031228,,,5823221.36392363,47312.92957024113,,,,888529.7349875122,247286.0967988221,11258.362234298702,22758.58493024632,1759617.1487720504,2854105.48484034,388020.89123833925,247678.4359787327,291160.2108631556,170658.54015575437,,141338.98875741143,,,15975.131709539828,,,,,,624308.1272793541,906551.4741506156,,63212.946839715136,204737.95891026687,,578031.5847363569,44.275749243442746,,312874.27889109193,,5302.403248046513,30408.887998261886,102247.21431866242,1337625.5693187574,169738.18235863413,381694.66175985907,,57302.301198611814,52790.49553749044,,,304556.7067817054,191.2795420454346,22976.130989750876,51457.24410654474,37765.23060789291,108242.19983951413,197505.36161972635,461096.6173787513,26305.48348900552,73608.57315395848,19468.850055047136,,127135.3110912059,,
1438234362,15055.276156052747,75217.8414893092,167549.8858346997,166214.43199416838,,1068236.003446633,,,6252307.201516875,47368.33748615126,,,,899179.5859105234,247032.6439730283,11265.095944504179,22763.460860291678,1769850.2262913077,2864158.2446785797,403272.62332034117,247655.0655615756,292298.96950667165,170738.13657941238,,177157.36801170523,,,15977.736564131661,,,,,,685960.1710030814,992408.0161115292,,64088.80069695707,211640.93218653632,,578310.9210559176,45.664944743257394,,338589.77575023833,,53279.911876233506,30403.79900204052,102255.80403560211,1377491.0701700486,169627.5470953312,404154.7641057721,,83935.18686496631,62338.138089993954,,,303729.1086332193,189.5736951356123,22939.731395015115,51458.865244466644,41380.039045003236,108245.687172176,202008.42719344085,462571.75180149695,26309.148844636657,73422.59571738023,19464.042759433607,,128712.77835394576,,
1440413505,15041.854591090774,75132.21191373479,167585.81260452408,166162.99295465488,,1138968.3625380355,,,6686131.029164294,47427.636907678774,,,,923016.283115858,246886.93506748005,11261.104528060267,22766.603204470466,1777153.4419267825,2866010.727505607,408620.22470102913,247638.9653503485,316237.4701920517,170891.17243717553,,208201.21784682584,,,15979.849180493347,,,,,,731464.5544069628,1052345.3620031525,,66575.28799812698,222075.80400255742,,578617.248028575,47.64144662838984,,408335.11279228015,,148117.6193229661,30400.843439172233,102332.99309544735,1424904.8971898984,169412.61043395073,454617.97994615935,,131050.43807017505,73356.9093052348,,,303395.88024344377,189.04231579732092,22932.682111013462,51461.15627756738,48111.825989260215,108238.98626174356,214756.31311874648,464410.5000230993,26319.25002432387,73290.54317946333,19460.68604514029,,129960.92011321324,,
1442592648,15027.375591255244,75031.77757539836,167548.3930385298,166116.6337168606,,1318505.4633175302,,,6837983.478635093,47495.66743894537,,,,963767.327045528,245794.33685784152,11256.172966265229,22769.312214075173,1781708.946337412,2864182.662806441,409660.51178785664,245678.1771517535,398219.4308235726,171078.28234538727,,219826.84334952792,,,15976.918066015252,,,,,,725962.8278521164,1082695.31332824,,68750.56328252592,231031.69962158252,,577132.1376454944,48.69103026999407,,568294.173297777,,205195.4134117231,30397.943060772923,102394.58362664876,1481287.9208384184,169298.28087871976,599037.7922006531,,188413.75845007534,85740.67239280217,,,303321.883437398,190.82392423628724,22922.769513983178,51463.07000508315,54089.27615533114,108224.69480825184,231770.9500798209,466340.74725375493,26337.73241975104,73120.87311853084,19453.86728805208,,132425.26451804402,,
1444771791,15027.09949639508,74977.27602952218,160412.43576877337,166102.62909605337,,1457613.5468730722,,,7508938.566712674,47493.01612415204,,,,912980.7756381952,238865.3251979584,11244.679605528912,22767.418372252505,1756037.8661730671,2913557.2078743074,395644.80203424796,245804.88773613088,493605.4696364141,170232.72941653302,,218571.382525163,,,15979.489105595154,,,,,,735674.344094142,1153600.8261819687,,67856.85425387183,232824.22253340663,,607913.6253256975,48.87076100898301,,682640.6822882784,,208631.57446077056,30464.538920759544,102036.88250914958,1426271.6519141092,169299.44223951708,739534.5285674429,,293403.8047241083,87669.25741457357,,,298101.7926137529,194.01333447429118,15894.278385976137,51461.22303375385,52189.454480041735,108201.58559499295,244930.80360779192,457580.7392189094,26366.098927469255,73037.12584837704,19447.60381042817,,126788.53124478988,,
1446950934,15034.438551946256,74968.94401596897,160338.29608873784,166106.9778805211,,1508739.694460619,,,8582143.867385417,47555.405840757965,,,,915575.4153266908,237839.50146398917,11248.043765690301,22771.094108682162,1756958.7825079812,3074587.7773951143,394322.4276101317,247907.95888394973,568187.1296007275,170882.8088613216,,227713.94607543357,,,15987.70567250127,,,,,,774072.886936291,1280349.3380078694,,69624.41683913107,234457.32834656298,,704910.7569981971,52.767492456347895,,709208.4630288949,,273375.9041289004,30535.832873386604,102010.590737422,1404262.1719370368,169312.75470149948,794755.3592529059,,478112.6212280643,93336.53285951764,,,298284.5592087211,197.26725658967038,11051.496927080814,51464.463029628605,52643.26412037138,108206.16452021434,250532.35976374056,460832.4619268727,26379.01458588893,73034.74615982355,19450.359672889987,,130464.98995369185,,
1449130077,15037.601752440722,64460.40997084099,167378.92900239758,166123.48716696977,,1572573.3437225597,,,9164649.74868067,47657.08681321284,,,,983580.6647973673,242755.0368132123,11263.22376040597,22779.713479080143,1784981.3705147645,3310252.644298434,406670.54745676066,248038.90497826232,633461.2912600415,172469.30422216118,,250446.44953968213,,,15990.97280347746,,,,,,801287.4193861189,1413161.9892915646,,75544.32385041816,237840.44898586517,,783803.5997843817,56.54111275631557,,749691.6851687578,,364009.3819768325,30540.15346483828,102341.80671374705,1454239.8147901006,169315.81119421544,811593.8648605391,,750780.2884470322,102480.60446235481,,,303697.7031332705,200.28317543069036,14942.723789152757,51471.675614287786,61746.57469283951,108228.91494557007,248390.0966033567,476569.78261245845,26377.643500082002,73046.4317537266,19457.401810752955,,145508.45502123272,,
1451309220,15033.991354310903,58678.978034157466,167383.07629094901,166126.41529228256,,1606895.0067691728,,,8897693.344180934,47660.817804353195,,,,982144.8969210468,242757.15174758038,11265.823800525648,22782.735160212247,1787274.0911905065,3656154.623660973,410139.7551973666,248143.70991250695,722079.159924091,172466.19669616,,270203.76038579986,,,15993.586194829273,,,,,,828650.2044294748,1516870.4786128784,,81017.0138221774,242613.8338588362,,822647.5320130055,58.23440924816196,,782431.6956990652,,395083.28925913805,30539.53896799635,102347.07646672941,1471135.8000329286,169254.53968451684,811606.8936761778,,1005293.4188654937,109921.46954483044,,,303755.9952079772,204.57930607162854,17678.539553852934,51474.64633273754,72548.11261589146,108233.44567154333,247107.72339200674,482360.7824736709,26382.11373143675,73050.84436845832,19460.27317924555,,151801.67596161418,,
1453488363,15019.47963616406,63413.01585622016,167386.20824798255,165899.56139779874,,1608242.995969356,,,8205376.265149042,47671.899218952,,,,983884.6259053648,241689.7776606226,11258.275777810168,22770.18103917346,1777461.2603727693,4027011.744675081,430970.91204888676,248130.04213409044,835130.182253708,172396.97466775973,,287947.94878976326,,,15995.501082318337,,,,,,848519.9671006203,1535787.545181566,,85226.23089983602,251203.37596097428,,900229.1057998901,60.74411376941919,,788976.432572633,,410505.3513389425,30507.53313738828,102344.0025351466,1495667.2940811608,169129.47142368855,811613.9549824514,,1097491.589470227,121977.66403513798,,,303033.8283406031,210.8412745043483,19152.973604123064,51477.463942290036,83501.36177554294,108168.14746711461,247268.02487835946,486576.6318476872,26386.46422148718,72999.98314572453,19458.943171762225,0.3006076433830632,153569.52920762656,,
1455667506,15012.29492986256,63611.387571360094,167388.6813981885,168500.67546342354,,1610231.5522126746,,,8127772.439698479,47693.194439293686,,,,971703.4126191752,240503.49995965866,11251.267597836262,22748.30338125513,1771691.0781166581,4177295.6582122426,465047.0457529194,252015.43066195823,941482.777960959,172467.04732861678,,301907.1149600252,,,15998.221878714603,,,,,,865831.967954244,1535790.503354091,,88029.22066446472,269908.46567468584,,975776.2269916495,63.4507227695696,,788979.3339501356,,427485.79285770864,30475.22590064487,102349.86620599491,1514595.0149704365,169062.0104022589,811615.8444900434,,1103299.2107330165,133283.63230031807,,,300594.5329721663,336.6653106891999,19602.36563845291,51480.484813291754,92787.30625034621,108098.50681906042,249797.16032979035,495650.1234816207,26394.13124373569,72945.3123975975,19457.493044324066,2.054479815536003,153691.70494265208,,
1457846649,15015.328724451847,64393.748914016454,167593.14631780252,173672.91821889704,,1613365.1749067677,,,8292265.325153508,47722.332072157486,,,,947898.068162924,240565.0800802026,11254.467735861519,22743.06620323734,1783595.0722990264,4178247.1852799817,494461.8523188823,267805.00183070125,992228.7073203302,174665.92361241678,,312843.9543775012,,,16001.163276614121,,,,,,878723.2869805233,1535793.8441427585,,89647.68887588162,294328.7547532462,0.05796333926791315,1010799.7129417192,66.5453775141249,,788982.4674328755,,465905.74397041154,30474.70975784776,102404.05681312013,1522635.1633694184,169059.49896666573,811842.4290377091,,1112126.5474402471,141518.01772043324,,,297610.06184906897,684.2366283003197,19603.723792778463,51483.8181177921,99635.79034844445,108095.22314752344,255132.8751425303,507696.24632545345,26417.973411324947,72942.7125170532,19460.240620938057,4.795781450395875,154290.57802837825,,
1460025792,15016.499071972381,67281.01747100285,169558.28319084508,178203.35909068145,,1613758.3808219905,,,8401169.253716517,47744.05278828378,,,,936028.0374835109,242041.2566174257,11257.281643851331,22746.417077087033,1805307.308900931,4189844.0139661785,510936.4570062287,296699.3491078451,995081.1080664722,183398.66843812304,,320468.64969420485,,,16001.419710193859,,,,,,889652.0824209305,1535756.625033644,44.97731992509028,89664.18020178941,301572.08760035696,520.2445870978091,1023474.6014320373,69.95433386530867,,788985.4303218361,,495860.03344328154,30476.56170952901,102693.57381205168,1500968.4650172815,168964.5385272953,812021.6317476836,,1173477.9246201792,145410.7652702481,,,297239.5503385523,1775.5280363955123,19606.052691377467,51486.82399468645,105107.10772453547,108097.81799085993,267692.4301766361,513162.7952531224,26486.882377528775,72944.56014706155,19463.166326735154,6.61444271150536,155490.61703997414,,
1462204935,14964.979585754272,73424.22226831278,173700.9469336962,183327.77900677462,,1617193.4984247894,,,8497792.264581347,47306.45639038912,,,,934135.4975264354,245062.52814107036,11208.213166622922,22699.907528530126,1854023.121536356,4221428.889351946,527792.8443727879,320799.4776678087,1001352.6188544823,194847.46417272947,,333012.804708599,,,15948.845520523255,,,,,,903029.57163059,1530083.5192476152,22.63344078772493,89802.8183823758,315101.26132917014,8982.268863782221,1038306.2834307101,71.17183853070911,,787559.9502095033,,501942.67542578315,30444.408951837635,103182.8582165205,1485370.087955981,167243.00084669347,811669.0788576737,,1276485.7586879155,157535.12456235482,,,300985.14457899606,4144.741177981212,19528.457600574846,51487.865350467706,117642.08899933411,108032.17709520477,285157.8193214461,524034.4008033163,26534.533640001348,72853.96315221628,19453.22289025615,7.21097161757695,159092.1734607254,,
1464384078,14869.360325782845,82021.20575561297,177106.67931930925,185027.05353240625,,1647498.3020693555,,,8431365.395305451,45395.95214458761,,,,902040.6223277318,248219.43852969076,11058.581606781927,22309.139882011026,1890755.6290163859,4287969.540377433,534770.1909722753,342408.98060579115,972880.7600299392,204636.2091092744,,344652.9690968319,,,15841.108707728077,,,,,,900495.7879207167,1560853.0504031912,18.187321894445418,89641.64433779418,324710.3854552793,45516.26260954931,1025508.1246300186,57.258087345732626,,784185.7594980631,,506955.67008847615,30322.014463203755,102751.71586758771,1492316.0243063362,166425.31151767637,809307.5872153768,,1359704.0832236146,175569.65671407667,,,302917.5534042644,6454.823047927078,19297.699481300402,51474.59714595506,132306.50418762866,107668.12617360875,295084.26074087824,536543.6411694941,26487.614073398534,72513.74426089512,19386.86212451865,7.257133960000086,163285.38383145328,1299.815707175969,
1466563221,14814.901440199274,95517.73328733773,178517.3157993925,184967.15045530084,,1734928.2835342488,,,8345557.371590026,45644.34653655596,,,,825379.5044568485,253939.26722757195,10953.152397484062,22193.41522993399,1900786.28526852,4510762.150052741,535971.5691194588,392083.22621751204,902542.2159948765,221025.07850870735,,340263.1943265206,,,15769.909799945455,,,,,,884296.1032046739,1655307.5233600193,12.800454343799315,87362.25801458635,324271.2644149539,80431.50564297296,987006.8092159905,27.82365457604686,,786956.5605387047,,507497.4140426628,30222.06742457702,101510.73708126896,1497940.4304079115,167753.95772661577,813362.2342843034,,1450054.0726192088,181829.39791906186,,,300362.6278720433,7424.5855841396415,19266.296032847127,51436.309637538856,136319.46429837335,107047.84933704181,298496.9025514474,537043.6643442238,26580.816381474124,72226.42255841692,19271.221709688794,7.257133960000086,159705.50182337177,5140.3357770250095,
1468742364,14791.77511785574,110696.44433275027,180177.12976152624,188736.58501123663,,1833242.4268287863,,0.007689312060239397,8545138.525599785,47600.9073537021,,,,775908.6052272067,263169.6792768979,10944.748080159698,22483.979294085202,1967350.5224213605,4861399.057904618,537331.4520694034,450247.072126339,851441.7332456933,235349.9088972279,,328024.2767103103,,,15734.19758315932,,,,,,883239.3705863993,1748575.7193473629,11.8588454870792,84978.1278555346,326010.4535411669,91863.3454771573,987172.2297209958,11.347420373496178,,791940.3263856859,,507151.7002588313,30210.065089536693,100999.88950951946,1518833.260909378,167880.42047032912,820785.9987022311,,1555325.9439363442,179123.30761885733,,,299286.5195172813,7750.710098899499,19392.64487425871,51408.82122151958,135227.97629376658,106700.23122215687,301026.5009565194,542069.3621191587,26769.950408670047,72183.09521987445,19206.559717955326,7.257133960000086,154735.31184693828,7941.265545390376,
1470921507,14367.593558716275,120043.67283267106,181549.140412498,195085.72292554198,,1876543.5562183985,,0.07354673487234983,8793506.995241534,47135.300425302514,,,,769628.800307092,268432.08336712146,10758.450725488017,22414.740849150432,2106789.6830813405,5106863.134777814,534745.1912813889,466335.16564138717,825859.6551347643,236182.42962495625,,321452.46350850834,,,15240.896295092474,,,,,,876424.0706309868,1741388.655633266,11.858120420461109,84031.96324863986,328426.24735471635,162154.7754970966,1022883.6553954748,11.291537262691726,,774685.5432907344,,519465.4912332472,29955.66388140128,100129.72598726607,1542367.43322107,160922.33550635976,815754.033341794,,1608101.3971068042,183234.95345073706,,,298795.6753979211,7919.910920342827,19152.20518334815,50324.46271490299,136476.38559705892,105038.0802239713,296845.726967068,563372.2874036103,26593.01473923926,71506.33882729447,19107.552474956363,7.257133960000088,155469.3347848721,8446.187171663012,
1473100650,14058.78315458964,123400.64988595212,181228.41770243875,197996.08598815653,,1849310.8477962564,,30.221433018113718,9134700.357887713,43884.67605139051,,,,761379.6490367565,265476.33924663137,10356.40456329344,21358.368992456806,2234046.876136609,5188640.438459691,519804.8622677574,457242.1195556216,812346.2285874131,229764.44836095595,,315192.93282884435,,,14923.195251412413,,,,,,871589.2436486923,1716840.241820445,11.814390721456999,82815.40326937304,324702.44202049257,348636.5265686829,1033719.7676019673,13.1690246608594,,727395.0467564854,,526794.3039262069,29217.40199281987,97415.58443787225,1506437.1046209792,157349.88593077697,766627.1762367893,,1636376.411260314,228971.2401053032,,,288349.9885470753,8085.428583492914,18446.657272047698,46581.88542220432,136545.87954770136,100334.48626702208,297631.61986988515,579209.6370596953,25908.489289527843,69578.10750979357,18835.107969651956,7.257133960000088,156431.35394762084,8685.310470353963,
1475279793,14425.329601504014,123318.43156740541,196534.9950798175,205502.45436669135,,1865046.5882174699,,444.86658810171235,9581581.931445306,43509.29737050556,,,,764309.0106625012,266739.69958588126,10430.376991681365,21003.460587502937,2338472.316279907,5221491.138472929,520199.79987403867,459714.56399114063,826349.1295815381,229214.15295493935,,325310.2040934083,,,15359.13040340657,,,,,,911399.9538331211,1781891.2967733764,11.767804700995914,82628.2904989984,325097.6387256225,509951.04961421783,1047282.2277223506,18.640441307297703,,740562.1263379793,,539617.750092111,29254.850294826378,97505.14198393417,1499990.3813427312,163888.79255365406,761142.0047907899,,1681750.1730205396,401481.47943238536,,,288405.986687477,8450.282735536206,18487.896902323286,46490.299033051684,138813.11768742662,100616.27530620944,327451.75187094935,590307.4107655399,25952.037465531757,69690.47863556484,18850.80479304547,7.257133960000086,158086.2982494471,9958.23370251412,
1477458936,14743.2629406418,124885.02959413352,232863.46109412948,219839.57020523874,,1919818.0229067034,,904.4485296746379,9907369.78702895,46761.78521508681,,,,773526.7775325609,272843.3045966225,10820.717468002877,22000.638471947605,2408355.9626460304,5245971.03706875,535749.3413345258,468244.3686256152,852588.2791351348,233665.58188936563,,339129.774894811,,,15692.806951426068,,,,,,973027.4953603537,1894325.855969465,11.764229799999805,83372.59395897939,329628.19519012177,556309.71886436,1071849.1333222403,25.92254049534969,,787751.9184714354,,563372.2329611978,29981.691311426137,100059.06226914718,1535325.13583464,168009.45668113913,809910.8493621327,,1703695.4163595045,706688.4465596664,,,304006.7260414526,9435.362331310465,19182.308960785893,50164.53429181557,147951.17598583165,105257.2860587175,397577.0569214648,599444.1271891147,26695.36425011042,71587.37209115768,19118.34257930399,7.257133960000088,163265.97463656313,15864.826735217055,
1479638079,14795.008645745027,139529.34316172643,281675.1959722094,235097.9913962178,,1928710.7805200194,,979.377132557052,1.011186262107547E7,47999.57573296764,,,,787218.3618589371,277323.38310268655,10920.859393000956,22485.394968298897,2531318.109670985,5261655.429642281,544631.2053051093,477191.9480202172,885855.3602702884,236578.83452760358,,291734.251178004,,,15741.098186937737,,,0.09421026448140188,,,1048473.7801844795,2007648.9536375804,11.764229799999814,84321.52779900479,339018.9590203471,564385.2004496175,1092488.339502766,29.920824176396902,,792102.9362105886,,604048.1759237708,30192.88816179577,100833.64477792768,1557278.3328611408,168568.39792661817,821811.1997363584,,1717770.9093385749,1187595.64118205,,,314597.21379534586,11769.349037326236,19383.637513610498,51338.568687421845,166765.23944196448,106602.50846183472,592389.579694667,615987.3844266627,27541.998208924768,72135.26333167244,19194.513343268998,7.25713396000009,175769.5911269263,26916.640250510543,
1481817222,14792.581083151856,171881.2823668081,327958.4054524666,247033.71385066645,,1930731.0720609587,,979.2850339999845,1.0032608775425043E7,48188.92021501263,,,,832882.3433051272,283748.6763107286,10921.71990696101,22540.49457767402,2760608.5148293586,5275442.945882464,549298.5171912635,477021.9669406734,889017.9245110182,240509.16135200878,,144422.44967294278,,,15734.917848435685,,,0.07019302826906844,,,1124617.851636038,2042891.4252942821,11.764229799999871,86287.35133036142,356424.86641377694,565871.6331315248,1102091.4437639362,30.757784100530944,,789855.4745904044,,678238.7964771703,30195.70412219932,100823.03625323676,1586483.2787400952,168547.0751163713,822172.0222695762,,1710869.010377918,1790795.7476451297,,,322352.1889819121,14588.642330245135,19390.36494340992,51407.18405865377,181722.34299331566,106636.19136811864,897358.6301075215,646473.2918446447,30037.939204745926,72147.71677396659,19193.749729880295,7.2571339600000755,193309.1320197825,38889.57817877953,454.0593604204787
1483996365,14791.956898832475,203763.40662877355,351565.03806836164,251341.61640249082,,1925595.5947590417,,979.2850340001021,9886131.370916935,48225.62731655162,,,,886471.0358213488,288819.9638411485,10920.006638717148,22539.367928814318,2969480.2914659358,5266085.654138516,541486.1070384495,474095.57031914865,866496.2099243929,241839.49422289868,,35092.896820979404,,,15732.092814436357,,,0.733611138905157,,,1174258.6807371404,2018677.0738602637,11.762252824424781,87200.00006210314,368324.9765265995,561300.8561590845,1080346.266280433,31.595768975258792,,780125.5245142555,,740427.7373412765,30190.73590276487,100563.6365308685,1596587.3907465462,168535.4258075838,821363.0048079684,,1670043.0697300155,2166368.948778789,,,328198.59661727207,17741.035221960214,19389.30492523681,51407.67587018838,179322.79691080385,106615.853401637,1107749.0627408712,670620.0091511161,34368.825993623956,72141.67073291501,19191.292079770872,7.257133959999738,207382.51872012275,50034.320245294875,2.5769696199999936
1486175508,,216904.96175838064,359630.1067401474,253870.05808874907,,1917827.0166057958,,979.2850340002251,,48227.83903936117,,,,907215.8156399955,291230.64632557717,10918.605657074731,22539.089706244296,3086713.401829159,5250617.650883645,538427.1018342499,,,243038.7130579229,0.07268108033665545,26085.375063828782,,,,,,8666.560630732269,,,,,11.760199004252124,87591.79763552858,377833.24719909974,557903.6873318271,1070518.2459344966,32.29930510637868,,771826.6324548799,,769869.8070193359,30189.521489522413,100466.28256505312,1589421.6067171,,816207.5127779201,,1650386.728066704,2245476.622455409,,,336030.08442605264,,19389.268005068185,51407.90929572449,176506.57263694893,106612.89809450696,,683182.8373543806,37399.40999857147,72143.60434908266,19191.144035110654,7.257133959998773,217220.87383265226,56353.92157256586,2.576969567816368
,822175.25,349662.781,1731980.88,2278389.0,233531.562,242809.344,359000.875,21073.1406,19391.5918,51409.668,191253.391,106616.383,1176485.25,706139.0,38734.0586,72148.4219,19192.9414,7.25713396,231092.328,55053.5117,2.57696962
1485764400,14794.3359,224475.078,365937.062,260319.766,1733217.25,1931709.88,50910.1797,979.285034,1.0179253E7,48276.0312,2.5373252E7,3434286.5,5636088.5,925519.25,292278.531,10920.7246,22541.1172,3181015.0,5277528.0,563464.5,506791.875,939658.938,248186.531,,26231.5117,240521.703,45353.0234,15733.1631,399723.656,98666.3125,2.6203661,354294.25,268155.0939999999,1234865.38,2063234.88,11.7642298,90780.1953,396719.688,566592.3120000002,1121545.75,33.975338,1760728.0,792203.75,824355.75,817645.688,30192.6855,100887.586,1612053.25,168541.766,822175.25,349662.781,1731980.88,2278389.0,233531.562,242809.344,359000.875,21073.1406,19391.5918,51409.668,191253.391,106616.383,1176485.25,706139.0,38734.0586,72148.4219,19192.9414,7.25713396,231092.328,55053.5117,2.57696962
1485765000,14794.3359,224475.078,365937.062,260319.766,1733217.25,1931709.88,50910.1797,979.285034,1.0179253E7,48276.0312,2.5373252E7,3434286.5,5636088.5,925519.25,292278.531,10920.7246,22541.1172,3181015.0,5277528.0,563464.5,506791.875,939658.938,248186.531,,26231.5117,240521.703,45353.0234,15733.1631,399723.656,98666.3125,2.6203661,354294.25,268155.0939999999,1234865.38,2063234.88,11.7642298,90780.1953,396719.688,566592.3120000002,1121545.75,33.975338,1760728.0,792203.75,824355.75,817645.688,30192.6855,100887.586,1612053.25,168541.766,822175.25,349662.781,1731980.88,2278389.0,233531.562,242809.344,359000.875,21073.1406,19391.5918,51409.668,191253.391,106616.383,1176485.25,706139.0,38734.0586,72148.4219,19192.9414,7.25713396,231092.328,55053.5117,2.57696962
1485765600,14794.3359,224475.078,365937.062,260319.766,1733217.25,1931709.88,50910.1797,979.285034,1.0179253E7,48276.0312,2.5373252E7,3434286.5,5636088.5,925519.25,292278.531,10920.7246,22541.1172,3181015.0,5277528.0,563464.5,506791.875,939658.938,248186.531,,26231.5117,240521.703,45353.0234,15733.1631,399723.656,98666.3125,2.6203661,354294.25,268155.0939999999,1234865.38,2063234.88,11.7642298,90780.1953,396719.688,566592.3120000002,1121545.75,33.975338,1760728.0,792203.75,824355.75,817645.688,30192.6855,100887.586,1612053.25,168541.766,822175.25,349662.781,1731980.88,2278389.0,233531.562,242809.344,359000.875,21073.1406,19391.5918,51409.668,191253.391,106616.383,1176485.25,706139.0,38734.0586,72148.4219,19192.9414,7.25713396,231092.328,55053.5117,2.57696962
1485766200,14794.3359,224475.078,365937.062,260319.766,1733217.25,1931709.88,50910.1797,979.285034,1.0179253E7,48276.0312,2.5373252E7,3434286.5,5636088.5,925519.25,292278.531,10920.7246,22541.1172,3181015.0,5277528.0,563464.5,506791.875,939658.938,248186.531,,26231.5117,240521.703,45353.0234,15733.1631,399723.656,98666.3125,2.6203661,354294.25,268155.0939999999,1234865.38,2063234.88,11.7642298,90780.1953,396719.688,566592.3120000002,1121545.75,33.975338,1760728.0,792203.75,824355.75,817645.688,30192.6855,100887.586,1612053.25,168541.766,822175.25,349662.781,1731980.88,2278389.0,233531.562,242809.344,359000.875,21073.1406,19391.5918,51409.668,191253.391,106616.383,1176485.25,706139.0,38734.0586,72148.4219,19192.9414,7.25713396,231092.328,55053.5117,2.57696962
1485766800,14794.3359,224475.078,365937.062,260319.766,1733217.25,1931709.88,50910.1797,979.285034,1.0179253E7,48276.0312,2.5373252E7,3434286.5,5636088.5,925519.25,292278.531,10920.7246,22541.1172,3181015.0,5277528.0,563464.5,506791.875,939658.938,248186.531,,26231.5117,240521.703,45353.0234,15733.1631,399723.656,98666.3125,2.6203661,354294.25,268155.0939999999,1234865.38,2063234.88,11.7642298,90780.1953,396719.688,566592.3120000002,1121545.75,33.975338,1760728.0,792203.75,824355.75,817645.688,30192.6855,100887.586,1612053.25,168541.766,822175.25,349662.781,1731980.88,2278389.0,233531.562,242809.344,359000.875,21073.1406,19391.5918,51409.668,191253.391,106616.383,1176485.25,706139.0,38734.0586,72148.4219,19192.9414,7.25713396,231092.328,55053.5117,2.57696962
1485767400,14794.3359,224475.078,365937.062,260319.766,1733217.25,1931709.88,50910.1797,979.285034,1.0179253E7,48276.0312,2.5373252E7,3434286.5,5636088.5,925519.25,292278.531,10920.7246,22541.1172,3181015.0,5277528.0,563464.5,506791.875,939658.938,248186.531,,26231.5117,240521.703,45353.0234,15733.1631,399723.656,98666.3125,2.6203661,354294.25,268155.0939999999,1234865.38,2063234.88,11.7642298,90780.1953,396719.688,566592.3120000002,1121545.75,33.975338,1760728.0,792203.75,824355.75,817645.688,30192.6855,100887.586,1612053.25,168541.766,822175.25,349662.781,1731980.88,2278389.0,233531.562,242809.344,359000.875,21073.1406,19391.5918,51409.668,191253.391,106616.383,1176485.25,706139.0,38734.0586,72148.4219,19192.9414,7.25713396,231092.328,55053.5117,2.57696962
